0	4	6	8	10	12	14	14	16	20	20	24	24	24	24	24	24	24	24	24	22	18	18	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	18	16	14	12	12	0	0	0
0	2	5	7	8	10	12	12	16	16	20	20	24	24	24	24	24	24	24	24	22	18	18	22	24	24	24	24	24	24	24	24	24	24	24	22	22	22	20	20	20	16	16	14	12	8	8	7	0	0
0	0	4	4	7	8	10	10	14	14	16	20	20	22	24	24	24	24	24	24	22	18	18	22	22	24	24	24	22	22	22	22	22	22	22	18	18	18	18	16	16	14	12	12	8	7	6	5	0	0
0	0	2	4	5	7	8	9	12	12	14	16	20	18	20	20	22	22	22	22	18	18	18	18	22	22	22	22	20	20	22	18	18	18	18	16	16	16	16	14	14	14	12	8	7	6	5	5	3	0
0	0	0	3	5	5	7	8	10	10	12	14	16	16	16	18	18	18	18	20	20	18	20	20	18	20	18	18	18	18	18	16	16	16	16	16	14	14	14	14	12	12	8	7	6	6	5	3	2	0
0	0	0	3	4	5	6	7	8	9	10	12	14	14	14	16	16	16	18	18	18	18	18	18	17	18	16	16	16	16	16	15	15	15	15	14	12	12	12	12	12	8	7	6	6	5	5	3	0	0
0	0	0	0	3	4	5	6	7	8	9	10	12	12	12	14	14	14	16	16	16	16	16	16	16	16	15	15	15	15	15	13	13	13	13	14	12	10	10	8	8	7	6	5	5	5	3	3	0	0
0	0	0	0	2	3	5	5	6	7	8	9	10	10	10	12	12	12	14	14	14	14	15	15	15	15	13	13	13	14	14	12	12	12	12	12	10	10	8	7	7	6	6	5	4	3	3	2	0	0
0	0	0	0	2	3	4	5	6	6	7	8	8	8	9	10	10	10	12	12	12	12	14	14	14	14	12	12	12	12	12	11	10	10	10	10	8	8	7	6	6	6	5	5	4	2	2	0	0	0
0	0	0	0	0	2	3	3	5	5	6	7	7	7	8	8	8	9	10	10	10	10	12	12	12	12	11	11	11	10	10	10	9	9	9	8	7	7	6	5	5	5	5	4	3	2	0	0	0	0
0	0	0	0	0	0	2	3	3	4	5	6	6	6	6	7	7	8	8	9	9	9	10	10	10	10	10	10	10	9	9	9	8	8	8	7	6	6	5	4	3	3	3	3	2	0	0	0	0	0
0	0	0	0	0	0	0	0	2	3	3	5	5	5	4	6	6	6	6	8	8	8	9	9	9	9	9	9	9	8	8	8	7	7	7	6	4	5	2	3	2	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	5	5	5	4	6	6	6	8	8	8	8	8	8	8	7	7	7	5	5	5	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
